"","id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","price","minimum_nights","maximum_nights","availability_365","number_of_reviews","review_scores_rating","instant_bookable","reviews_per_month","year"
"1059","33530437","252658754",2019-04-01,"within an hour",100,87,"t","t","t","Saint-Jean-Baptiste",46.81218,-71.22186,"Entire apartment","Entire home/apt",4,"1 bath",2,210,3,180,234,32,5,"f",1.4,2
"1060","33577864","156758317",2017-10-30,"within a day",75,0,"f","t","t","Saint-Jean-Baptiste",46.80387,-71.2219,"Entire apartment","Entire home/apt",2,"1 bath",1,45,90,1125,267,1,4,"f",0.05,4
"1061","33580608","253034113",2019-04-03,"within an hour",100,77,"f","t","f","Vieux-Limoilou",46.82178,-71.22242,"Entire apartment","Entire home/apt",4,"1 bath",1,120,30,900,266,37,4.46,"f",1.36,2
"1062","33617089","34670544",2015-05-31,"N/A",NA,NA,"t","t","f","Vieux-Limoilou",46.82349,-71.22033,"Private room in apartment","Private room",2,"1 shared bath",1,35,2,15,0,78,4.94,"t",3.06,6
"1063","33632185","88278269",2016-08-06,"within a few hours",100,91,"t","t","t","Vieux-Limoilou",46.82805,-71.23438,"Entire apartment","Entire home/apt",4,"1 bath",2,45,32,1125,311,2,5,"f",0.25,5
"1064","33634417","169594547",2018-01-23,"within a few hours",100,100,"f","t","t","Neufchâtel-Est/Lebourgneuf",46.84555,-71.28241,"Private room in apartment","Private room",1,"1 shared bath",1,50,30,1125,128,1,5,"t",0.12,3
"1065","33652731","253619149",2019-04-06,"within an hour",100,98,"t","t","t","Saint-Jean-Baptiste",46.80793,-71.22125,"Entire guest suite","Entire home/apt",2,"1 bath",1,185,2,1125,217,79,4.96,"f",2.93,2
"1066","33661489","96959561",2016-09-27,"N/A",NA,NA,"f","t","t","Sillery",46.76101,-71.2677,"Entire townhouse","Entire home/apt",6,"1 bath",3,190,2,7,0,3,4.67,"t",0.13,5
"1067","33705437","253934670",2019-04-07,"within a few hours",90,100,"f","t","t","Saint-Jean-Baptiste",46.80949,-71.22458,"Entire apartment","Entire home/apt",4,"1 bath",2,113,2,1125,179,51,4.24,"f",1.98,2
"1068","33711055","55588409",2016-01-21,"within an hour",100,100,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81694,-71.21023,"Entire apartment","Entire home/apt",8,"1.5 baths",5,504,2,1125,264,94,4.98,"t",3.49,5
"1069","33783350","4431539",2012-12-17,"N/A",NA,NA,"t","t","t","Saint-Sauveur",46.81055,-71.2302,"Private room in apartment","Private room",2,"1 shared bath",1,120,1,1125,0,31,5,"f",1.18,9
"1070","33801718","23113230",2014-10-29,"N/A",NA,100,"f","t","t","Maizerets",46.83669,-71.21535,"Entire apartment","Entire home/apt",2,"1 bath",1,41,2,10,0,11,4.82,"f",0.47,7
"1071","33896747","251946046",2019-03-29,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80772,-71.22373,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,79,4.47,"t",2.98,2
"1072","33897796","251946046",2019-03-29,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80822,-71.22311,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,70,4.54,"t",2.64,2
"1073","33898354","251946046",2019-03-29,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80964,-71.22508,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,86,4.43,"t",3.24,2
"1074","33899617","254356526",2019-04-09,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80781,-71.22484,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,57,4.35,"t",2.18,2
"1075","33900709","254356526",2019-04-09,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80823,-71.22389,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,70,4.61,"t",2.64,2
"1076","33905655","254356526",2019-04-09,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80927,-71.22319,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,61,4.31,"t",2.3,2
"1077","33906360","254357048",2019-04-09,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80915,-71.22498,"Entire apartment","Entire home/apt",4,"1 bath",2,39,1,1125,0,80,4.35,"t",3.02,2
"1078","33955955","254357048",2019-04-09,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.80961,-71.22514,"Entire apartment","Entire home/apt",2,"1 bath",1,39,1,1125,0,66,4.48,"t",2.48,2
"1079","33959701","251945655",2019-03-29,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.81186,-71.21776,"Entire apartment","Entire home/apt",6,"1 bath",3,49,1,1125,0,95,4.38,"t",3.6,2
"1080","33960407","251945655",2019-03-29,"N/A",NA,NA,"f","t","t","Saint-Jean-Baptiste",46.81332,-71.21735,"Entire apartment","Entire home/apt",4,"1 bath",2,49,1,1125,0,67,4.69,"t",2.52,2
"1081","33972574","107608468",2016-12-18,"N/A",NA,NA,"f","t","t","Cité Universitaire",46.78459,-71.2643,"Private room in apartment","Private room",1,"1.5 shared baths",1,40,4,365,0,2,5,"f",0.09,5
"1082","33998077","256709774",2019-04-18,"within an hour",100,100,"f","t","t","Saint-Jean-Baptiste",46.80736,-71.22861,"Entire apartment","Entire home/apt",5,"1 bath",2,81,1,1125,99,119,4.61,"t",4.67,2
"1083","34012106","256810074",2019-04-19,"within an hour",100,100,"f","t","t","Saint-Jean-Baptiste",46.81114,-71.2188,"Entire apartment","Entire home/apt",4,"1 bath",2,91,30,400,336,30,4.4,"t",1.2,2
"1084","34018492","18134396",2014-07-15,"N/A",NA,0,"f","t","t","Quartier 4-2",46.87507,-71.27266,"Entire house","Entire home/apt",5,"2 baths",5,140,3,1125,0,2,5,"f",0.09,7
"1085","34039104","223418734",2018-10-30,"N/A",NA,100,"f","t","t","Plateau",46.78133,-71.31987,"Private room in bungalow","Private room",2,"1 shared bath",2,18,7,1125,185,36,4.64,"t",1.34,3
"1086","34066520","130087396",2017-05-13,"N/A",NA,NA,"f","t","t","Quartier 5-4",46.86827,-71.17383,"Private room in house","Private room",4,"2 shared baths",2,49,1,1125,0,4,4.75,"t",0.17,4
"1087","34088136","27326825",2015-02-06,"within an hour",100,100,"f","t","t","Saint-Sauveur",46.81057,-71.23197,"Entire apartment","Entire home/apt",4,"1 bath",2,92,2,1120,148,128,4.74,"t",4.78,6
"1088","34089402","257415651",2019-04-22,"N/A",NA,100,"f","t","t","Montcalm",46.80062,-71.23044,"Entire apartment","Entire home/apt",4,"1 bath",2,42,4,147,0,22,4.23,"f",0.85,2
"1089","34090326","257422768",2019-04-22,"within a few hours",100,70,"f","t","f","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81313,-71.21655,"Entire apartment","Entire home/apt",4,"1 bath",2,45,30,400,336,28,4.11,"f",1.06,2
"1090","34091197","60890605",2016-02-29,"N/A",NA,100,"t","t","f","Maizerets",46.84295,-71.23494,"Entire apartment","Entire home/apt",4,"1 bath",2,75,3,1125,0,46,4.87,"t",1.86,5
"1091","34112601","257575220",2019-04-23,"N/A",NA,NA,"f","t","f","Vieux-Limoilou",46.82141,-71.22414,"Entire apartment","Entire home/apt",4,"1 bath",1,131,30,400,187,38,4.26,"f",1.49,2
"1092","34116863","257603839",2019-04-23,"within an hour",100,100,"t","t","t","Saint-Roch",46.81394,-71.21919,"Entire apartment","Entire home/apt",4,"1 bath",1,62,1,1125,247,159,4.71,"t",5.98,2
"1093","34125571","257669440",2019-04-23,"within a few hours",100,NA,"f","t","t","Saint-Jean-Baptiste",46.80995,-71.21886,"Entire apartment","Entire home/apt",2,"1 bath",2,150,30,120,89,0,NA,"t",NA,2
"1094","34151922","257847428",2019-04-24,"within an hour",100,81,"f","t","t","Saint-Jean-Baptiste",46.81293,-71.21871,"Entire apartment","Entire home/apt",4,"1 bath",2,46,2,300,311,47,4.23,"f",1.92,2
"1095","34173727","13436781",2014-03-23,"within an hour",100,67,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.80948,-71.20869,"Entire condominium","Entire home/apt",4,"1 bath",2,214,2,1125,94,9,4.78,"f",0.38,7
"1096","34183270","245771436",2019-02-27,"N/A",NA,NA,"f","t","f","Cité Universitaire",46.77934,-71.29469,"Private room in house","Private room",2,"1 private bath",1,29,2,1125,0,17,4.75,"f",0.66,2
"1097","34194693","258167221",2019-04-26,"N/A",NA,NA,"f","t","f","Saint-Sauveur",46.80709,-71.23626,"Entire house","Entire home/apt",4,"1.5 baths",2,250,1,5,0,2,5,"f",0.09,2
"1098","34198084","123075836",2017-03-28,"within an hour",100,97,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81149,-71.21112,"Entire apartment","Entire home/apt",2,"1 bath",1,100,3,1125,141,46,4.59,"f",1.84,4
"1099","34202512","19909639",2014-08-12,"within an hour",100,100,"f","t","t","Saint-Roch",46.81348,-71.22672,"Entire apartment","Entire home/apt",4,"1 bath",2,109,1,1125,354,106,4.34,"t",4.01,7
"1100","34251729","258602014",2019-04-28,"N/A",NA,100,"t","t","f","Maizerets",46.83754,-71.21639,"Entire apartment","Entire home/apt",4,"1 bath",1,75,31,31,0,59,4.95,"f",2.25,2
"1101","34273471","156758317",2017-10-30,"within a day",75,0,"f","t","t","Saint-Jean-Baptiste",46.8034,-71.22226,"Entire apartment","Entire home/apt",2,"1 bath",1,45,90,1125,267,0,NA,"f",NA,4
"1102","34278639","156758317",2017-10-30,"within a day",75,0,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.80176,-71.2208,"Entire apartment","Entire home/apt",2,"1 bath",1,45,90,1125,186,0,NA,"f",NA,4
"1103","34284818","258842231",2019-04-29,"within an hour",100,96,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81083,-71.20953,"Private room in bed and breakfast","Private room",2,"1 shared bath",1,80,1,5,2,83,4.98,"t",3.19,2
"1104","34315642","259063226",2019-04-30,"within an hour",100,91,"f","t","t","Saint-Jean-Baptiste",46.81237,-71.21687,"Entire apartment","Entire home/apt",4,"1 bath",2,88,1,1000,340,39,4.51,"t",1.62,2
"1105","34317335","259079534",2019-04-30,"N/A",NA,NA,"f","t","f","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81062,-71.21091,"Entire apartment","Entire home/apt",2,"1 bath",1,115,1,1125,0,7,4.86,"f",0.27,2
"1106","34330479","10023073",2013-11-14,"within a day",75,73,"t","t","t","Cité Universitaire",46.77792,-71.28819,"Private room in apartment","Private room",1,"1 shared bath",1,20,30,1125,359,7,4.71,"f",0.33,8
"1107","34363232","259429286",2019-05-02,"N/A",NA,NA,"f","t","f","Saint-Roch",46.81488,-71.2192,"Entire loft","Entire home/apt",3,"1 bath",1,500,1,1125,186,0,NA,"t",NA,2
"1108","34370181","31867816",2015-04-24,"N/A",NA,NA,"f","t","t","Saint-Sauveur",46.80817,-71.23064,"Private room in house","Private room",2,"1 shared bath",1,60,1,1125,0,34,4.64,"f",1.29,6
"1109","34384085","259578063",2019-05-03,"N/A",NA,NA,"f","t","t","Saint-Roch",46.81633,-71.22027,"Entire apartment","Entire home/apt",4,"1 bath",2,400,1,1125,186,1,5,"t",0.05,2
"1110","34384588","259581571",2019-05-03,"N/A",NA,NA,"f","t","f","Saint-Roch",46.81688,-71.21957,"Entire loft","Entire home/apt",2,"1 bath",1,400,1,1125,187,9,4.89,"t",0.45,2
"1111","34385152","259585336",2019-05-03,"N/A",NA,NA,"f","t","f","Saint-Roch",46.8148,-71.22076,"Entire loft","Entire home/apt",3,"1 bath",0,400,1,1125,186,0,NA,"t",NA,2
"1112","34386443","259593358",2019-05-03,"N/A",NA,NA,"f","t","f","Saint-Roch",46.81615,-71.21951,"Entire loft","Entire home/apt",3,"1 bath",1,400,1,1125,186,0,NA,"t",NA,2
"1113","34391827","259629794",2019-05-03,"N/A",NA,NA,"f","t","f","Saint-Jean-Baptiste",46.81168,-71.22076,"Entire apartment","Entire home/apt",2,"1 bath",1,400,1,1125,0,0,NA,"t",NA,2
"1114","34403115","19909639",2014-08-12,"within an hour",100,100,"f","t","t","Saint-Roch",46.81425,-71.22578,"Entire apartment","Entire home/apt",4,"1 bath",2,132,1,1125,320,189,4.69,"t",7.22,7
"1115","34440288","23548729",2014-11-09,"within an hour",100,96,"t","t","t","Saint-Roch",46.81312,-71.22809,"Entire apartment","Entire home/apt",6,"1 bath",3,230,2,14,79,40,4.88,"f",1.74,7
"1116","34475749","199279187",2018-07-01,"N/A",NA,100,"f","t","f","Quartier 4-6",46.84791,-71.25648,"Entire apartment","Entire home/apt",4,"1 bath",1,75,1,1125,0,3,3.33,"t",0.12,3
"1117","34498262","260263163",2019-05-06,"within a few hours",100,98,"f","t","t","Saint-Jean-Baptiste",46.8064,-71.22579,"Entire apartment","Entire home/apt",4,"1 bath",2,160,2,1125,177,59,4.34,"f",2.28,2
"1118","34538296","68566877",2016-04-23,"within an hour",100,99,"f","t","t","Vieux-Limoilou",46.8248,-71.22888,"Entire apartment","Entire home/apt",4,"1 bath",2,73,1,1125,290,101,4.78,"t",3.88,5
"1119","34545977","241075111",2019-02-04,"within an hour",93,100,"f","t","t","Saint-Jean-Baptiste",46.81219,-71.21979,"Entire apartment","Entire home/apt",4,"1 bath",1,94,1,30,18,58,4.74,"t",2.37,2
"1120","34590622","35977231",2015-06-16,"within an hour",100,95,"f","t","t","Saint-Sauveur",46.81385,-71.24023,"Entire apartment","Entire home/apt",4,"1 bath",2,54,31,1125,281,16,4.75,"t",0.73,6
"1121","34706792","64101343",2016-03-22,"within an hour",100,100,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.80978,-71.20628,"Entire apartment","Entire home/apt",3,"1 bath",2,152,2,1125,33,65,4.89,"t",2.62,5
"1122","34733879","149885509",2017-09-09,"N/A",NA,NA,"f","t","t","Notre-Dame-des-Laurentides",46.89268,-71.30409,"Entire house","Entire home/apt",2,"1 bath",1,60,30,180,0,0,NA,"t",NA,4
"1123","34749331","135273514",2017-06-15,"N/A",NA,NA,"t","t","f","Saint-Sacrement",46.79235,-71.26039,"Entire apartment","Entire home/apt",6,"1 bath",3,200,2,60,0,12,4.82,"f",0.46,4
"1124","34752896","262087550",2019-05-15,"within a few hours",100,97,"f","t","t","Saint-Jean-Baptiste",46.80775,-71.22351,"Entire apartment","Entire home/apt",4,"1 bath",2,117,2,1125,172,63,4.44,"f",2.5,2
"1125","34784561","890834",2011-07-29,"within an hour",100,100,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81453,-71.2092,"Entire condominium","Entire home/apt",5,"2.5 baths",3,283,90,1125,264,3,5,"t",0.12,10
"1126","34785163","262280235",2019-05-16,"within an hour",100,75,"f","t","f","Saint-Sauveur",46.80707,-71.23064,"Entire apartment","Entire home/apt",4,"1 bath",2,122,2,1125,348,26,4.8,"t",1.01,2
"1127","34788436","191945449",2018-05-27,"within a few hours",100,88,"f","t","t","Montcalm",46.80375,-71.23194,"Entire apartment","Entire home/apt",2,"1 bath",1,61,1,28,21,43,4.35,"f",1.71,3
"1128","34840167","258842231",2019-04-29,"within an hour",100,96,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81069,-71.21093,"Private room in bed and breakfast","Private room",4,"1 private bath",2,134,1,5,3,61,4.98,"t",2.36,2
"1129","34895384","55087675",2016-01-18,"N/A",NA,94,"t","t","t","Saint-Roch",46.81819,-71.22188,"Private room in apartment","Private room",2,"1 shared bath",1,60,1,30,33,40,4.98,"f",1.57,5
"1130","34967172","263451999",2019-05-22,"within an hour",100,100,"f","t","f","Loretteville",46.84882,-71.36823,"Entire apartment","Entire home/apt",6,"1 bath",4,118,1,3,226,26,4.85,"t",1.26,2
"1131","34971885","263487218",2019-05-22,"within an hour",100,99,"f","t","t","Saint-Roch",46.81311,-71.222,"Entire house","Entire home/apt",7,"1.5 baths",4,171,1,1125,227,166,4.64,"f",6.55,2
"1132","35001328","263694434",2019-05-23,"within a day",57,100,"f","t","t","Saint-Louis",46.77202,-71.29508,"Entire apartment","Entire home/apt",4,"1 bath",2,75,7,1125,130,28,4.39,"t",1.11,2
"1133","35003441","112420148",2017-01-20,"within an hour",100,97,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81522,-71.2107,"Entire apartment","Entire home/apt",6,"1.5 baths",2,200,2,1125,0,53,4.94,"f",2.26,4
"1134","35007480","86509992",2016-07-28,"within an hour",100,91,"t","t","t","Saint-Sauveur",46.81083,-71.23075,"Entire condominium","Entire home/apt",4,"1 bath",1,169,1,1125,0,89,4.99,"f",3.78,5
"1135","35009297","218488684",2018-10-02,"within an hour",90,98,"t","t","t","Quartier 4-5",46.85589,-71.2634,"Entire apartment","Entire home/apt",4,"1 bath",3,80,2,30,318,55,4.78,"t",2.21,3
"1136","35037068","127861488",2017-04-27,"N/A",NA,NA,"f","t","t","Saint-Sauveur",46.80856,-71.24018,"Entire apartment","Entire home/apt",2,"1 bath",1,79,2,1125,0,1,5,"t",0.04,4
"1137","35084774","264143745",2019-05-25,"within an hour",70,100,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81551,-71.20562,"Entire house","Entire home/apt",8,"1.5 baths",4,234,2,1125,53,47,4.89,"t",1.97,2
"1138","35128902","264600636",2019-05-27,"N/A",NA,NA,"t","t","t","Saint-Roch",46.81063,-71.22933,"Entire apartment","Entire home/apt",6,"1 bath",2,65,3,60,186,38,4.92,"f",1.52,2
"1139","35163443","81606373",2016-07-04,"within an hour",100,90,"t","t","t","Vieux-Moulin",46.85234,-71.20404,"Entire condominium","Entire home/apt",4,"1 bath",3,111,3,1125,0,28,4.71,"f",1.14,5
"1140","35165596","147838356",2017-08-26,"N/A",NA,NA,"f","t","t","Lairet",46.82919,-71.24312,"Entire apartment","Entire home/apt",2,"1 bath",2,54,3,60,224,57,4.51,"f",2.27,4
"1141","35188769","261675228",2019-05-13,"N/A",NA,NA,"f","t","t","Vanier",46.819,-71.26412,"Private room in house","Private room",3,"1 shared bath",2,60,1,5,5,1,4,"t",0.04,2
"1142","35189218","261675228",2019-05-13,"N/A",NA,NA,"f","t","t","Vanier",46.8182,-71.26513,"Private room in house","Private room",3,"1 shared bath",2,60,1,5,5,1,4,"t",0.04,2
"1143","35189516","261675228",2019-05-13,"N/A",NA,NA,"f","t","t","Vanier",46.81726,-71.26588,"Private room in house","Private room",4,"1 shared bath",2,60,1,5,5,1,4,"t",0.04,2
"1144","35189753","261675228",2019-05-13,"N/A",NA,NA,"f","t","t","Vanier",46.81895,-71.26588,"Private room in house","Private room",6,"1 shared bath",3,65,1,5,5,3,4,"t",0.13,2
"1145","35197813","116457852",2017-02-14,"within a day",50,40,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81244,-71.21203,"Entire apartment","Entire home/apt",3,"1 bath",1,90,2,1125,155,36,4.51,"f",1.47,4
"1146","35198965","17286960",2014-06-26,"a few days or more",0,NA,"f","t","t","Saint-Jean-Baptiste",46.81154,-71.21883,"Private room in bed and breakfast","Private room",5,"1 shared bath",3,239,3,1125,354,0,NA,"f",NA,7
"1147","35232905","123075836",2017-03-28,"within an hour",100,97,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81178,-71.21262,"Entire apartment","Entire home/apt",2,"1 bath",1,100,3,1125,24,39,4.56,"f",1.65,4
"1148","35253797","9741702",2013-10-31,"within an hour",92,100,"f","t","t","Duberger-Les Saules",46.81365,-71.31916,"Private room in house","Private room",1,"1 bath",1,26,32,1125,33,25,4.28,"t",1.03,8
"1149","35336617","223311665",2018-10-30,"within an hour",100,99,"f","t","t","Sillery",46.78749,-71.25527,"Entire house","Entire home/apt",4,"1 bath",2,99,1,1125,221,145,4.7,"t",5.81,3
"1150","35354161","19909639",2014-08-12,"within an hour",100,100,"f","t","t","Saint-Sacrement",46.7914,-71.25438,"Entire loft","Entire home/apt",2,"1 bath",1,36,90,1125,201,1,5,"t",0.06,7
"1151","35375947","23542041",2014-11-09,"N/A",NA,100,"t","t","t","Saint-Jean-Baptiste",46.81231,-71.21953,"Entire apartment","Entire home/apt",2,"1 bath",1,135,2,1125,62,24,4.92,"t",0.99,7
"1152","35381351","128621152",2017-05-02,"within an hour",97,100,"f","t","t","Saint-Sauveur",46.8058,-71.24595,"Entire apartment","Entire home/apt",4,"1 bath",2,85,1,1125,54,43,4.51,"t",1.76,4
"1153","35418228","89159961",2016-08-10,"N/A",NA,NA,"f","t","f","Sillery",46.76365,-71.2651,"Entire townhouse","Entire home/apt",6,"2.5 baths",4,240,3,14,0,5,4.6,"f",0.22,5
"1154","35426451","16500372",2014-06-07,"within a day",100,NA,"t","t","f","Vieux-Limoilou",46.82394,-71.22543,"Private room in apartment","Private room",1,"1.5 baths",1,30,31,1125,365,2,5,"t",0.1,7
"1155","35426708","266617627",2019-06-05,"within an hour",100,NA,"f","t","t","Sillery",46.78076,-71.25001,"Entire apartment","Entire home/apt",4,"1 bath",2,109,30,180,0,8,4.88,"f",0.33,2
"1156","35427400","41763675",2015-08-17,"N/A",NA,NA,"t","t","t","Montcalm",46.79925,-71.23089,"Entire apartment","Entire home/apt",4,"1 bath",2,93,2,1125,0,12,5,"t",0.49,6
"1157","35490866","23524619",2014-11-09,"within an hour",100,100,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.80349,-71.20862,"Entire apartment","Entire home/apt",4,"1 bath",2,120,3,14,291,17,4.94,"f",0.68,7
"1158","35491654","855452",2011-07-22,"within an hour",100,100,"t","t","t","Notre-Dame-des-Laurentides",46.89734,-71.31774,"Private room in bed and breakfast","Private room",2,"1 private bath",1,105,2,1125,128,18,5,"f",0.74,10
"1159","35508266","267134001",2019-06-08,"N/A",NA,NA,"t","t","t","Saint-Roch",46.81412,-71.23049,"Entire apartment","Entire home/apt",6,"1 bath",2,148,31,1125,0,64,4.91,"t",2.59,2
"1160","35513756","112769272",2017-01-22,"within an hour",100,99,"t","t","t","Vanier",46.81149,-71.26238,"Private room in townhouse","Private room",4,"1 shared bath",1,39,2,1125,347,37,4.84,"t",1.49,4
"1161","35518817","44701521",2015-09-20,"within a few hours",90,62,"t","t","t","Saint-Sauveur",46.81128,-71.23838,"Entire apartment","Entire home/apt",4,"1 bath",2,241,31,1125,0,13,4.92,"f",0.54,6
"1162","35580850","33944312",2015-05-21,"within an hour",100,100,"t","t","t","Vanier",46.81525,-71.25288,"Entire apartment","Entire home/apt",8,"1 bath",3,180,1,1125,330,87,4.75,"t",3.51,6
"1163","35600595","267831090",2019-06-11,"N/A",NA,NA,"f","t","f","Sillery",46.78819,-71.24988,"Entire house","Entire home/apt",8,"2 baths",5,220,6,14,0,4,4.75,"f",0.17,2
"1164","35633913","268075703",2019-06-12,"within an hour",100,100,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.8141,-71.21199,"Entire apartment","Entire home/apt",4,"1.5 baths",2,221,1,7,131,55,4.82,"t",2.21,2
"1165","35642807","16308082",2014-06-02,"within an hour",100,99,"t","t","f","Saint-Roch",46.81294,-71.22048,"Entire apartment","Entire home/apt",2,"1 bath",1,129,2,1125,102,107,5,"f",4.61,7
