id,host_id,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,year,host_acceptance_rate,host_response_rate,price_boxcox,weights
46939647,379309101,within a few hours,f,t,f,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81083,-71.21076,Entire condominium,Entire home/apt,6,1.5 baths,3,499,3,1125,313,4,4.75,f,1.19,1,93,90,6.2126060958,0.9153606984
46987937,377225013,within an hour,t,t,t,Saint-Louis,46.76359,-71.28813,Entire guest suite,Entire home/apt,4,1 bath,2,135,2,35,0,10,5,f,2.1,1,100,100,4.9052747784,1
47001121,379947017,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8125,-71.21049,Entire townhouse,Entire home/apt,5,1 bath,1,206,2,1125,120,4,5,f,1.28,1,93,100,5.3278761688,1
47087217,379439704,within an hour,t,t,t,Vieux-Limoilou,46.8264,-71.22804,Entire condominium,Entire home/apt,6,1 bath,4,199,2,1125,5,14,5,f,2.21,1,100,100,5.2933048247,1
47154391,380927002,within an hour,f,t,t,Vieux-Limoilou,46.82547,-71.22851,Entire apartment,Entire home/apt,6,1 bath,3,80,2,1125,262,7,3.71,f,1.46,1,100,100,4.3820266347,0.8464627491
47155353,380934349,within a few hours,f,t,t,Vieux-Limoilou,46.82545,-71.22896,Entire apartment,Entire home/apt,6,1 bath,4,119,2,1125,249,4,5,t,0.91,1,100,90,4.7791234931,1
47161694,193766296,within an hour,t,t,t,Saint-Roch,46.816,-71.2223,Entire apartment,Entire home/apt,4,1 bath,2,114,1,1125,49,5,5,t,0.81,3,99,100,4.7361984484,1
47262638,193223924,within an hour,f,t,t,Saint-Jean-Baptiste,46.81239,-71.21723,Entire condominium,Entire home/apt,3,1 bath,1,132,1,30,4,9,5,f,1.54,3,89,90,4.8828019226,1
47284884,29506103,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80581,-71.21906,Entire apartment,Entire home/apt,4,1 bath,2,55,31,1125,0,1,5,t,0.36,6,97,100,4.0073331852,1
47308407,70342700,within an hour,t,t,t,Sillery,46.781597,-71.256424,Private room in bed and breakfast,Private room,2,1 private bath,1,96,1,28,355,4,5,f,2.4,5,83,100,4.5643481915,1
47310152,42291422,within an hour,t,t,t,Quartier 4-5,46.85772,-71.27621,Entire cottage,Entire home/apt,12,2.5 baths,5,236,2,1125,131,21,4.9,f,3.62,6,98,100,5.463831805,1
47352201,382306740,within an hour,f,t,t,Saint-Jean-Baptiste,46.81115,-71.21638,Entire apartment,Entire home/apt,3,1 bath,2,72,1,1125,348,1,5,t,0.21,1,100,100,4.276666119,0.9380099104
47377968,382477733,a few days or more,f,t,f,Sillery,46.78444,-71.25021,Entire apartment,Entire home/apt,4,1 bath,1,75,1,30,364,1,5,t,0.17,1,50,17,4.3174881135,1
47452709,158286702,within an hour,f,t,t,L'Aéroport,46.821682,-71.403221,Camper/RV,Entire home/apt,3,1 bath,1,110,3,1125,57,2,5,t,2,4,100,100,4.7004803658,1
47488106,197954157,within an hour,f,t,t,Maizerets,46.8385,-71.22304,Entire loft,Entire home/apt,2,1 bath,2,85,1,1125,333,4,5,t,3.08,3,100,100,4.4426512565,1
47581642,241075111,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81064,-71.21158,Entire loft,Entire home/apt,2,1 bath,1,70,1,1125,296,15,4.2,t,3.41,2,100,93,4.248495242,1
47702143,384266536,within an hour,f,t,f,Montcalm,46.80324,-71.2258,Private room in serviced apartment,Private room,4,1 private bath,2,175,1,1125,178,1,5,t,1,0,100,100,5.1647859739,1
47728340,384266536,within an hour,f,t,f,Montcalm,46.8028,-71.22424,Private room in serviced apartment,Private room,2,1 private bath,1,125,1,1125,360,1,5,t,1,0,100,100,4.8283137373,1
47942491,386141112,within an hour,f,t,t,Saint-Roch,46.81359,-71.22455,Entire serviced apartment,Entire home/apt,4,1 bath,2,242,1,1125,349,2,5,t,0.73,0,100,95,5.4889377262,1
47942986,386141112,within an hour,f,t,t,Saint-Roch,46.8135,-71.22509,Entire serviced apartment,Entire home/apt,6,1 bath,3,226,1,1125,354,1,5,t,0.41,0,100,95,5.4205349993,1
48030235,386141112,within an hour,f,t,t,Saint-Roch,46.81394,-71.22624,Entire serviced apartment,Entire home/apt,4,1 bath,2,256,1,1125,361,2,5,t,2,0,100,95,5.5451774445,1
48107867,19909639,within an hour,f,t,t,Saint-Roch,46.81273,-71.2269,Entire condominium,Entire home/apt,4,1 bath,2,140,1,1125,339,27,5,t,5.66,7,100,100,4.9416424226,1
48135475,386141112,within an hour,f,t,t,Saint-Roch,46.81259,-71.22676,Entire apartment,Entire home/apt,4,1 bath,3,246,1,1125,365,1,5,t,1,0,100,95,5.5053315359,1
48135735,386141112,within an hour,f,t,t,Saint-Roch,46.81348,-71.22532,Entire serviced apartment,Entire home/apt,4,1 bath,3,276,1,1125,365,2,4,t,2,0,100,95,5.6204008657,1
48136134,386141112,within an hour,f,t,t,Saint-Roch,46.81426,-71.22604,Entire serviced apartment,Entire home/apt,4,1 bath,2,256,1,1125,354,1,5,t,1,0,100,95,5.5451774445,1
48136971,386141112,within an hour,f,t,t,Saint-Roch,46.81368,-71.22644,Entire serviced apartment,Entire home/apt,4,1 bath,2,286,1,1125,363,2,3.5,t,2,0,100,95,5.6559918108,1
48215780,236784947,within an hour,t,t,t,Saint-Roch,46.8105,-71.22693,Entire apartment,Entire home/apt,4,1 bath,1,119,4,365,84,1,5,f,1,2,99,100,4.7791234931,1
48264496,389480701,within an hour,f,t,t,Sillery,46.79015,-71.25094,Entire house,Entire home/apt,9,1.5 baths,5,206,2,1125,20,5,5,t,5,0,100,100,5.3278761688,1
48292475,371380868,within an hour,f,t,t,Saint-Sauveur,46.80836,-71.23487,Entire townhouse,Entire home/apt,6,1.5 baths,3,238,2,7,60,2,5,t,2,1,93,100,5.4722706737,1
48357877,261556488,within an hour,f,t,f,Jésuites,46.8526,-71.24294,Private room in apartment,Private room,1,1.5 shared baths,1,51,1,7,87,2,5,f,2,2,75,100,3.9318256327,1
48390310,178686276,within an hour,t,t,t,Saint-Roch,46.812256,-71.229576,Entire apartment,Entire home/apt,2,1 bath,1,157,1,1125,306,10,5,t,4.62,3,94,100,5.0562458053,1
48425642,210774463,within an hour,f,t,t,Lairet,46.83186,-71.2527,Entire apartment,Entire home/apt,6,1 bath,3,101,1,1125,329,3,5,t,3,3,100,100,4.6151205168,1
48437440,210774463,within an hour,f,t,t,Lairet,46.83232,-71.25178,Entire apartment,Entire home/apt,6,1 bath,3,90,1,1125,326,1,4,t,1,3,100,100,4.4998096703,0.9536279881
48488724,268467584,within an hour,f,t,f,Saint-Sauveur,46.80833,-71.24069,Entire apartment,Entire home/apt,4,1 bath,2,100,1,28,0,26,4.69,f,6.78,2,92,100,4.605170186,1
48503088,391399979,within an hour,t,t,t,Saint-Roch,46.81438,-71.22615,Entire apartment,Entire home/apt,4,1 bath,2,128,2,1125,16,4,5,t,2.67,0,100,100,4.8520302639,1
48570718,391871457,within an hour,f,t,t,Chutes-Montmorency,46.87923,-71.16546,Private room in condominium,Private room,3,1 shared bath,1,29,2,15,336,13,4.69,t,4.11,0,100,100,3.36729583,0.5321038431
48591582,392022811,within an hour,f,t,t,Saint-Roch,46.81326,-71.21843,Entire apartment,Entire home/apt,3,1 bath,1,70,1,1125,341,2,5,t,0.74,0,100,100,4.248495242,0.9897845918
48610609,7349771,within an hour,f,t,t,Vieux-Limoilou,46.82215,-71.23945,Entire townhouse,Entire home/apt,6,1.5 baths,3,180,5,31,38,1,5,f,1,8,100,100,5.1929568509,1
48640795,135124229,within an hour,t,t,f,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81421,-71.20752,Entire apartment,Entire home/apt,6,1.5 baths,2,183,2,1125,94,8,4.88,f,2.58,4,96,94,5.2094861528,1
48643866,385344036,within an hour,f,t,t,Vieux-Limoilou,46.83079,-71.22993,Entire apartment,Entire home/apt,5,1 bath,3,80,2,28,341,2,5,f,0.56,0,63,100,4.3820266347,1
